Idx 488; By LM; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 64.14 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.32
Idx 489; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 64.21 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.34
Idx 490; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 64.29 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.37
Idx 491; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 64.36 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.39
Idx 492; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.43 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.41
Idx 493; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.50 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.44
Idx 494; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.57 | BT Acc: 54.30 | LM Acc: 93.02 | TT Acc: 88.46
Idx 495; By LM; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.65 | BT Acc: 54.44 | LM Acc: 93.05 | TT Acc: 88.48
Idx 496; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.72 | BT Acc: 54.44 | LM Acc: 93.05 | TT Acc: 88.51
Idx 497; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.79 | BT Acc: 54.44 | LM Acc: 93.05 | TT Acc: 88.53
Idx 498; By LR; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.86 | BT Acc: 54.44 | LM Acc: 93.05 | TT Acc: 88.55
Idx 499; By LM; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.93 | BT Acc: 54.57 | LM Acc: 93.07 | TT Acc: 88.58
Idx 500; By LM; LR Iter37 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.00 | BT Acc: 54.41 | LM Acc: 93.09 | TT Acc: 88.60
Idx 501; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.07 | BT Acc: 54.55 | LM Acc: 93.11 | TT Acc: 88.62
Idx 502; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.94 | BT Acc: 54.39 | LM Acc: 92.81 | TT Acc: 88.45
Idx 503; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.01 | BT Acc: 54.52 | LM Acc: 92.83 | TT Acc: 88.47
Idx 504; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.08 | BT Acc: 54.36 | LM Acc: 92.86 | TT Acc: 88.49
Idx 505; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.95 | BT Acc: 54.20 | LM Acc: 92.56 | TT Acc: 88.32
Idx 506; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.82 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.34
Idx 507; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.69 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.17
Idx 508; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.76 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.19
Idx 509; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.83 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.21
Idx 510; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.90 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.24
Idx 511; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.97 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.26
Idx 512; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.04 | BT Acc: 54.34 | LM Acc: 92.58 | TT Acc: 88.28
Idx 513; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.11 | BT Acc: 54.18 | LM Acc: 92.60 | TT Acc: 88.30
Idx 514; By LR; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.18 | BT Acc: 54.18 | LM Acc: 92.60 | TT Acc: 88.33
Idx 515; By LM; LR Iter38 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.24 | BT Acc: 54.02 | LM Acc: 92.63 | TT Acc: 88.35
Idx 516; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.12 | BT Acc: 53.87 | LM Acc: 92.65 | TT Acc: 88.37
Idx 517; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.99 | BT Acc: 53.71 | LM Acc: 92.68 | TT Acc: 88.39
Idx 518; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.06 | BT Acc: 53.56 | LM Acc: 92.70 | TT Acc: 88.42
Idx 519; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.13 | BT Acc: 53.41 | LM Acc: 92.72 | TT Acc: 88.44
Idx 520; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 65.00 | BT Acc: 53.26 | LM Acc: 92.43 | TT Acc: 88.27
Idx 521; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.88 | BT Acc: 53.11 | LM Acc: 92.14 | TT Acc: 88.10
Idx 522; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.75 | BT Acc: 52.96 | LM Acc: 92.16 | TT Acc: 88.12
Idx 523; By LM; LR Iter39 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.63 | BT Acc: 52.81 | LM Acc: 92.19 | TT Acc: 88.15
Idx 524; By LR; LR Iter40 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.69 | BT Acc: 52.81 | LM Acc: 92.19 | TT Acc: 88.17
Idx 525; By LR; LR Iter40 %: 0.32; BT Iter9 %: 0.07; LR Acc: 64.76 | BT Acc: 52.81 | LM Acc: 92.19 | TT Acc: 88.19
Idx 526; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.64 | BT Acc: 52.66 | LM Acc: 92.21 | TT Acc: 88.21
Idx 527; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.71 | BT Acc: 52.79 | LM Acc: 92.24 | TT Acc: 88.24
Idx 528; By LR; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.77 | BT Acc: 52.79 | LM Acc: 92.24 | TT Acc: 88.26
Idx 529; By LR; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.84 | BT Acc: 52.79 | LM Acc: 92.24 | TT Acc: 88.28
Idx 530; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.72 | BT Acc: 52.92 | LM Acc: 91.95 | TT Acc: 88.11
Idx 531; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.78 | BT Acc: 52.78 | LM Acc: 91.98 | TT Acc: 88.14
Idx 532; By LR; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.85 | BT Acc: 52.78 | LM Acc: 91.98 | TT Acc: 88.16
Idx 533; By LR; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.92 | BT Acc: 52.78 | LM Acc: 91.98 | TT Acc: 88.18
Idx 534; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.98 | BT Acc: 52.91 | LM Acc: 92.00 | TT Acc: 88.20
Idx 535; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.86 | BT Acc: 53.04 | LM Acc: 92.02 | TT Acc: 88.22
Idx 536; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.93 | BT Acc: 53.17 | LM Acc: 92.05 | TT Acc: 88.25
Idx 537; By LM; LR Iter40 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.80 | BT Acc: 53.30 | LM Acc: 92.07 | TT Acc: 88.27
Idx 538; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.68 | BT Acc: 53.15 | LM Acc: 92.10 | TT Acc: 88.29
Idx 539; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.75 | BT Acc: 53.28 | LM Acc: 92.12 | TT Acc: 88.31
Idx 540; By LR; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.81 | BT Acc: 53.28 | LM Acc: 92.12 | TT Acc: 88.33
Idx 541; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.70 | BT Acc: 53.41 | LM Acc: 91.84 | TT Acc: 88.17
Idx 542; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.76 | BT Acc: 53.53 | LM Acc: 91.87 | TT Acc: 88.19
Idx 543; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.83 | BT Acc: 53.66 | LM Acc: 91.89 | TT Acc: 88.21
Idx 544; By LR; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.89 | BT Acc: 53.66 | LM Acc: 91.89 | TT Acc: 88.24
Idx 545; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.77 | BT Acc: 53.51 | LM Acc: 91.92 | TT Acc: 88.26
Idx 546; By LR; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.84 | BT Acc: 53.51 | LM Acc: 91.92 | TT Acc: 88.28
Idx 547; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.90 | BT Acc: 53.64 | LM Acc: 91.94 | TT Acc: 88.30
Idx 548; By LR; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.96 | BT Acc: 53.64 | LM Acc: 91.94 | TT Acc: 88.32
Idx 549; By LM; LR Iter41 %: 0.32; BT Iter10 %: 0.07; LR Acc: 65.03 | BT Acc: 53.76 | LM Acc: 91.96 | TT Acc: 88.34
Idx 550; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.91 | BT Acc: 53.62 | LM Acc: 91.99 | TT Acc: 88.36
Idx 551; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.07; LR Acc: 64.97 | BT Acc: 53.74 | LM Acc: 92.01 | TT Acc: 88.38
Idx 552; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.07; LR Acc: 65.04 | BT Acc: 53.87 | LM Acc: 92.04 | TT Acc: 88.41
Idx 553; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.07; LR Acc: 65.10 | BT Acc: 53.99 | LM Acc: 92.06 | TT Acc: 88.43
Idx 554; By LR; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.16 | BT Acc: 53.99 | LM Acc: 92.06 | TT Acc: 88.45
Idx 555; By LR; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.23 | BT Acc: 53.99 | LM Acc: 92.06 | TT Acc: 88.47
Idx 556; By LR; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.29 | BT Acc: 53.99 | LM Acc: 92.06 | TT Acc: 88.49
Idx 557; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.35 | BT Acc: 54.11 | LM Acc: 92.08 | TT Acc: 88.51
Idx 558; By LR; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.41 | BT Acc: 54.11 | LM Acc: 92.08 | TT Acc: 88.53
Idx 559; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.30 | BT Acc: 54.23 | LM Acc: 92.11 | TT Acc: 88.55
Idx 560; By LM; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.36 | BT Acc: 54.35 | LM Acc: 92.13 | TT Acc: 88.57
Idx 561; By LR; LR Iter42 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.42 | BT Acc: 54.35 | LM Acc: 92.13 | TT Acc: 88.59
Idx 562; By LR; LR Iter42 %: 0.33; BT Iter10 %: 0.06; LR Acc: 65.48 | BT Acc: 54.35 | LM Acc: 92.13 | TT Acc: 88.61
Idx 563; By LM; LR Iter42 %: 0.33; BT Iter10 %: 0.06; LR Acc: 65.54 | BT Acc: 54.47 | LM Acc: 92.15 | TT Acc: 88.63
Idx 564; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.60 | BT Acc: 54.59 | LM Acc: 92.17 | TT Acc: 88.65
Idx 565; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.49 | BT Acc: 54.71 | LM Acc: 92.20 | TT Acc: 88.67
Idx 566; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.55 | BT Acc: 54.83 | LM Acc: 92.22 | TT Acc: 88.69
Idx 567; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.61 | BT Acc: 54.95 | LM Acc: 92.24 | TT Acc: 88.71
Idx 568; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.67 | BT Acc: 55.06 | LM Acc: 92.26 | TT Acc: 88.73
Idx 569; By LR; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.73 | BT Acc: 55.06 | LM Acc: 92.26 | TT Acc: 88.75
Idx 570; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.79 | BT Acc: 55.18 | LM Acc: 92.29 | TT Acc: 88.77
Idx 571; By LR; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.85 | BT Acc: 55.18 | LM Acc: 92.29 | TT Acc: 88.79
Idx 572; By LM; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.91 | BT Acc: 55.30 | LM Acc: 92.31 | TT Acc: 88.81
Idx 573; By LR; LR Iter43 %: 0.32; BT Iter10 %: 0.06; LR Acc: 65.97 | BT Acc: 55.30 | LM Acc: 92.31 | TT Acc: 88.83
Idx 574; By LR; LR Iter43 %: 0.33; BT Iter10 %: 0.06; LR Acc: 66.03 | BT Acc: 55.30 | LM Acc: 92.31 | TT Acc: 88.85
Idx 575; By LR; LR Iter43 %: 0.33; BT Iter10 %: 0.06; LR Acc: 66.09 | BT Acc: 55.30 | LM Acc: 92.31 | TT Acc: 88.87
Idx 576; By LM; LR Iter43 %: 0.33; BT Iter10 %: 0.06; LR Acc: 66.15 | BT Acc: 55.15 | LM Acc: 92.33 | TT Acc: 88.89
Idx 577; By LM; LR Iter44 %: 0.33; BT Iter11 %: 0.06; LR Acc: 66.20 | BT Acc: 55.01 | LM Acc: 92.35 | TT Acc: 88.91
Idx 578; By LM; LR Iter44 %: 0.33; BT Iter11 %: 0.06; LR Acc: 66.26 | BT Acc: 55.13 | LM Acc: 92.37 | TT Acc: 88.93
Idx 579; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.15 | BT Acc: 54.99 | LM Acc: 92.39 | TT Acc: 88.95
Idx 580; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.21 | BT Acc: 54.85 | LM Acc: 92.42 | TT Acc: 88.97
Idx 581; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.09 | BT Acc: 54.71 | LM Acc: 92.44 | TT Acc: 88.98
Idx 582; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.15 | BT Acc: 54.57 | LM Acc: 92.46 | TT Acc: 89.00
Idx 583; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.21 | BT Acc: 54.43 | LM Acc: 92.48 | TT Acc: 89.02
Idx 584; By LM; LR Iter44 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.27 | BT Acc: 54.29 | LM Acc: 92.50 | TT Acc: 89.04
Idx 585; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.32 | BT Acc: 54.41 | LM Acc: 92.52 | TT Acc: 89.06
Idx 586; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.38 | BT Acc: 54.52 | LM Acc: 92.54 | TT Acc: 89.08
Idx 587; By BT; LR Iter45 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.44 | BT Acc: 54.64 | LM Acc: 92.54 | TT Acc: 89.10
Idx 588; By BT; LR Iter45 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.50 | BT Acc: 54.75 | LM Acc: 92.54 | TT Acc: 89.12
Idx 589; By BT; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.55 | BT Acc: 54.86 | LM Acc: 92.54 | TT Acc: 89.13
Idx 590; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.61 | BT Acc: 54.73 | LM Acc: 92.56 | TT Acc: 89.15
Idx 591; By LR; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.50 | BT Acc: 54.73 | LM Acc: 92.56 | TT Acc: 89.00
Idx 592; By LR; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.55 | BT Acc: 54.73 | LM Acc: 92.56 | TT Acc: 89.02
Idx 593; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.61 | BT Acc: 54.59 | LM Acc: 92.31 | TT Acc: 88.87
Idx 594; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.67 | BT Acc: 54.46 | LM Acc: 92.33 | TT Acc: 88.89
Idx 595; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.55 | BT Acc: 54.57 | LM Acc: 92.35 | TT Acc: 88.91
Idx 596; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.61 | BT Acc: 54.43 | LM Acc: 92.37 | TT Acc: 88.93
Idx 597; By LM; LR Iter45 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.50 | BT Acc: 54.55 | LM Acc: 92.39 | TT Acc: 88.94
Idx 598; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.56 | BT Acc: 54.41 | LM Acc: 92.41 | TT Acc: 88.96
Idx 599; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.61 | BT Acc: 54.41 | LM Acc: 92.41 | TT Acc: 88.98
Idx 600; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.07; LR Acc: 66.67 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.00
Idx 601; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.72 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.02
Idx 602; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.78 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.04
Idx 603; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.83 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.05
Idx 604; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.89 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.07
Idx 605; By LR; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 66.94 | BT Acc: 54.52 | LM Acc: 92.43 | TT Acc: 89.09
Idx 606; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.00 | BT Acc: 54.39 | LM Acc: 92.45 | TT Acc: 89.11
Idx 607; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.05 | BT Acc: 54.50 | LM Acc: 92.47 | TT Acc: 89.13
Idx 608; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.11 | BT Acc: 54.61 | LM Acc: 92.49 | TT Acc: 89.14
Idx 609; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.00 | BT Acc: 54.72 | LM Acc: 92.51 | TT Acc: 89.16
Idx 610; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.05 | BT Acc: 54.83 | LM Acc: 92.27 | TT Acc: 89.02
Idx 611; By LM; LR Iter46 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.10 | BT Acc: 54.70 | LM Acc: 92.29 | TT Acc: 89.03
Idx 612; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.16 | BT Acc: 54.81 | LM Acc: 92.31 | TT Acc: 89.05
Idx 613; By LR; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.21 | BT Acc: 54.81 | LM Acc: 92.31 | TT Acc: 89.07
Idx 614; By LR; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.26 | BT Acc: 54.81 | LM Acc: 92.31 | TT Acc: 89.09
Idx 615; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.32 | BT Acc: 54.92 | LM Acc: 92.33 | TT Acc: 89.11
Idx 616; By LR; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.37 | BT Acc: 54.92 | LM Acc: 92.33 | TT Acc: 89.12
Idx 617; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.26 | BT Acc: 55.02 | LM Acc: 92.08 | TT Acc: 88.98
Idx 618; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.15 | BT Acc: 54.89 | LM Acc: 92.11 | TT Acc: 89.00
Idx 619; By LR; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.21 | BT Acc: 54.89 | LM Acc: 92.11 | TT Acc: 89.01
Idx 620; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.26 | BT Acc: 55.00 | LM Acc: 92.13 | TT Acc: 89.03
Idx 621; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.31 | BT Acc: 55.11 | LM Acc: 92.15 | TT Acc: 89.05
Idx 622; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.20 | BT Acc: 54.98 | LM Acc: 92.17 | TT Acc: 89.07
Idx 623; By LR; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.26 | BT Acc: 54.98 | LM Acc: 92.17 | TT Acc: 89.09
Idx 624; By LM; LR Iter47 %: 0.32; BT Iter11 %: 0.06; LR Acc: 67.31 | BT Acc: 54.85 | LM Acc: 92.19 | TT Acc: 89.10
Idx 625; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.20 | BT Acc: 54.95 | LM Acc: 92.21 | TT Acc: 89.12
Idx 626; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.25 | BT Acc: 55.06 | LM Acc: 92.23 | TT Acc: 89.14
Idx 627; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.30 | BT Acc: 55.16 | LM Acc: 92.25 | TT Acc: 89.15
Idx 628; By LR; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.36 | BT Acc: 55.16 | LM Acc: 92.25 | TT Acc: 89.17
Idx 629; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.25 | BT Acc: 55.27 | LM Acc: 92.27 | TT Acc: 89.19
Idx 630; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.30 | BT Acc: 55.37 | LM Acc: 92.29 | TT Acc: 89.21
Idx 631; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.19 | BT Acc: 55.48 | LM Acc: 92.31 | TT Acc: 89.22
Idx 632; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.09 | BT Acc: 55.58 | LM Acc: 92.33 | TT Acc: 89.24
Idx 633; By LM; LR Iter48 %: 0.32; BT Iter12 %: 0.06; LR Acc: 66.98 | BT Acc: 55.45 | LM Acc: 92.35 | TT Acc: 89.26
Idx 634; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.03 | BT Acc: 55.56 | LM Acc: 92.37 | TT Acc: 89.27
Idx 635; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.09 | BT Acc: 55.43 | LM Acc: 92.39 | TT Acc: 89.29
Idx 636; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 66.98 | BT Acc: 55.30 | LM Acc: 92.41 | TT Acc: 89.31
Idx 637; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.03 | BT Acc: 55.40 | LM Acc: 92.42 | TT Acc: 89.32
Idx 638; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 66.93 | BT Acc: 55.50 | LM Acc: 92.44 | TT Acc: 89.34
Idx 639; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 66.98 | BT Acc: 55.61 | LM Acc: 92.46 | TT Acc: 89.36
Idx 640; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.03 | BT Acc: 55.48 | LM Acc: 92.23 | TT Acc: 89.22
Idx 641; By LR; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.08 | BT Acc: 55.48 | LM Acc: 92.23 | TT Acc: 89.24
Idx 642; By LM; LR Iter49 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.13 | BT Acc: 55.35 | LM Acc: 92.25 | TT Acc: 89.25
Idx 643; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.03 | BT Acc: 55.23 | LM Acc: 92.27 | TT Acc: 89.27
Idx 644; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.08 | BT Acc: 55.10 | LM Acc: 92.29 | TT Acc: 89.29
Idx 645; By LR; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.13 | BT Acc: 55.10 | LM Acc: 92.29 | TT Acc: 89.30
Idx 646; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.18 | BT Acc: 55.20 | LM Acc: 92.31 | TT Acc: 89.32
Idx 647; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.23 | BT Acc: 55.08 | LM Acc: 92.33 | TT Acc: 89.34
Idx 648; By LR; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.28 | BT Acc: 55.08 | LM Acc: 92.33 | TT Acc: 89.35
Idx 649; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.33 | BT Acc: 54.95 | LM Acc: 92.35 | TT Acc: 89.37
Idx 650; By LR; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.38 | BT Acc: 54.95 | LM Acc: 92.35 | TT Acc: 89.38
Idx 651; By LM; LR Iter50 %: 0.32; BT Iter12 %: 0.06; LR Acc: 67.43 | BT Acc: 54.83 | LM Acc: 92.36 | TT Acc: 89.40
